id,store_id,platform,check_date,out_of_stock_skus,total_skus_checked,out_of_stock_count,compliance_percentage,checked_by,checked_at,notes
740,23,grabfood,2025-09-29,['GB001', 'GB006', 'GB102', 'GB088'],95,4,95.79,automated_scraper,2025-09-29 09:12:44.431423,
741,24,grabfood,2025-09-29,['GB062', 'GB001'],95,2,97.89,automated_scraper,2025-09-29 09:13:12.484415,
742,25,grabfood,2025-09-29,['GB062', 'GP002', 'GB061', 'GB095', 'GB070'],95,5,94.74,automated_scraper,2025-09-29 09:13:37.902095,
743,26,grabfood,2025-09-29,['GB001', 'GB107', 'GB006', 'GB069', 'GB034', 'GB073', 'GB099'],95,7,92.63,automated_scraper,2025-09-29 09:14:05.131432,
744,27,grabfood,2025-09-29,['GB110', 'GB107', 'GB004', 'GB069', 'GB105', 'GB102', 'GB099'],95,7,92.63,automated_scraper,2025-09-29 09:14:29.235319,
745,28,grabfood,2025-09-29,['GB004', 'GB070'],95,2,97.89,automated_scraper,2025-09-29 09:14:56.050292,
746,29,grabfood,2025-09-29,['GB006', 'GB104', 'GB099'],95,3,96.84,automated_scraper,2025-09-29 09:15:23.766184,
747,30,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:15:29.628311,
748,31,grabfood,2025-09-29,['GB001', 'GB006', 'GB008'],95,3,96.84,automated_scraper,2025-09-29 09:15:54.849435,
749,32,grabfood,2025-09-29,['GB001', 'GB006', 'GB034', 'GB112'],95,4,95.79,automated_scraper,2025-09-29 09:16:19.442908,
750,33,grabfood,2025-09-29,['GB110', 'GB004', 'GB106', 'GD043'],95,4,95.79,automated_scraper,2025-09-29 09:16:46.588433,
751,34,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:17:13.553261,
752,35,grabfood,2025-09-29,['GB006', 'GB102'],95,2,97.89,automated_scraper,2025-09-29 09:17:38.910043,
753,36,grabfood,2025-09-29,['GB105', 'GB102'],95,2,97.89,automated_scraper,2025-09-29 09:18:07.117091,
754,37,grabfood,2025-09-29,['GB062', 'GB028'],95,2,97.89,automated_scraper,2025-09-29 09:18:33.862707,
756,40,grabfood,2025-09-29,['GB062', 'GB110', 'GB001', 'GB107', 'GB069', 'GB105', 'GB106', 'GB102', 'GB071'],95,9,90.53,automated_scraper,2025-09-29 09:19:27.710850,
757,41,grabfood,2025-09-29,['GB004', 'GB102'],95,2,97.89,automated_scraper,2025-09-29 09:19:53.888683,
758,42,grabfood,2025-09-29,['GD057', 'GD043'],95,2,97.89,automated_scraper,2025-09-29 09:20:18.796892,
759,43,grabfood,2025-09-29,['GB008', 'GB105'],95,2,97.89,automated_scraper,2025-09-29 09:20:46.856699,
760,44,grabfood,2025-09-29,['GB105'],95,1,98.95,automated_scraper,2025-09-29 09:21:13.456045,
761,45,grabfood,2025-09-29,['GB001', 'GB102'],95,2,97.89,automated_scraper,2025-09-29 09:21:38.398719,
762,46,grabfood,2025-09-29,['GD005'],95,1,98.95,automated_scraper,2025-09-29 09:22:06.155507,
764,48,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:22:18.017701,
766,50,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:22:30.078536,
767,51,grabfood,2025-09-29,['GP001', 'GB061', 'GB088', 'GB062', 'GB074', 'GB004', 'GB034'],95,7,92.63,automated_scraper,2025-09-29 09:22:53.852582,
768,52,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:22:59.076758,
769,53,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:23:04.635416,
771,55,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:23:17.291558,
774,58,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:23:36.175967,
775,59,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:23:41.371964,
776,60,grabfood,2025-09-29,['GB034', 'GB095', 'GB099'],95,3,96.84,automated_scraper,2025-09-29 09:24:08.197826,
779,63,grabfood,2025-09-29,['GP003', 'GP002', 'GB062', 'GB112', 'GB095', 'GD005'],95,6,93.68,automated_scraper,2025-09-29 09:25:08.304779,
780,64,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:25:34.555436,
781,65,grabfood,2025-09-29,['GB105', 'GB102', 'GB070'],95,3,96.84,automated_scraper,2025-09-29 09:26:01.796983,
765,124,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:22:24.317047,
770,154,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:23:11.177431,
773,157,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:23:30.247770,
1866,145,grabfood,2025-10-11,['GD043', 'GD057'],95,2,97.89,automated_scraper,2025-10-11 02:00:37.767456,
715,67,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:02:23.924279,
718,1,grabfood,2025-09-29,['GB001', 'GB006', 'GB105', 'GB103', 'GB069', 'GB096', 'GB107', 'GB004', 'GB112', 'GB109', 'GB102', 'GB071'],95,12,87.37,automated_scraper,2025-09-29 09:03:24.430518,
721,4,grabfood,2025-09-29,['GB062', 'GB001', 'GB006', 'GB069', 'GB074', 'GB102'],95,6,93.68,automated_scraper,2025-09-29 09:04:43.494437,
724,7,grabfood,2025-09-29,['GB006'],95,1,98.95,automated_scraper,2025-09-29 09:06:03.847685,
725,8,grabfood,2025-09-29,['GB106', 'GB105', 'GB069', 'GB074', 'GB102'],95,5,94.74,automated_scraper,2025-09-29 09:06:29.806223,
726,9,grabfood,2025-09-29,['GB102', 'GB071', 'GB109'],95,3,96.84,automated_scraper,2025-09-29 09:06:57.059010,
731,14,grabfood,2025-09-29,['GB110', 'GP001', 'GP003', 'GP004', 'GB006', 'GB008', 'GB028', 'GB102', 'GB088', 'GB112'],95,10,89.47,automated_scraper,2025-09-29 09:08:41.992222,
755,38,grabfood,2025-09-29,['GB061', 'GB034', 'GB105', 'GB071', 'GB109'],95,5,94.74,automated_scraper,2025-09-29 09:19:00.712423,
778,62,grabfood,2025-09-29,['GP003', 'GP002', 'GB006', 'GB105', 'GB106', 'GB103', 'GB069', 'GB004', 'GB112', 'GB102', 'GB095'],95,11,88.42,automated_scraper,2025-09-29 09:24:41.096255,
782,66,grabfood,2025-09-29,['GB107', 'GB105', 'GB106', 'GB102'],95,4,95.79,automated_scraper,2025-09-29 09:26:28.607943,
1867,39,grabfood,2025-10-11,['GB006', 'GB096'],95,2,97.89,automated_scraper,2025-10-11 02:00:57.498305,
853,67,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:00:00.012568,
1868,1,grabfood,2025-10-11,[],95,0,100.00,automated_scraper,2025-10-11 02:01:19.909130,
866,11,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:04:59.970843,
885,30,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:13:06.069405,
858,3,grabfood,2025-09-30,['GB104', 'GP007', 'GP008', 'GP009', 'GP010'],95,5,94.74,automated_scraper,2025-09-30 05:53:00.991576,
860,5,grabfood,2025-09-30,['GD005'],95,1,98.95,automated_scraper,2025-09-30 05:53:47.569596,
861,6,grabfood,2025-09-30,['GB062', 'GB001', 'GP007', 'GP009', 'GB004', 'GB006'],95,6,93.68,automated_scraper,2025-09-30 05:54:08.218388,
862,7,grabfood,2025-09-30,['GB006'],95,1,98.95,automated_scraper,2025-09-30 05:54:31.865352,
863,8,grabfood,2025-09-30,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-09-30 05:54:52.539603,
865,10,grabfood,2025-09-30,['GP007', 'GP008', 'GP009', 'GB074', 'GB102', 'GB099'],95,6,93.68,automated_scraper,2025-09-30 05:55:34.696451,
867,12,grabfood,2025-09-30,['GP007', 'GP009', 'GB102'],95,3,96.84,automated_scraper,2025-09-30 05:55:56.472408,
868,13,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 05:56:20.350021,
869,14,grabfood,2025-09-30,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-09-30 05:56:44.201347,
870,15,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 05:57:06.333974,
871,16,grabfood,2025-09-30,['GB062', 'GP003', 'GB004', 'GB006', 'GB008', 'GB074', 'GB105', 'GB106', 'GB102', 'GB070', 'GB112', 'GP007', 'GP008', 'GP009', 'GP010'],95,15,84.21,automated_scraper,2025-09-30 05:57:28.942738,
873,18,grabfood,2025-09-30,['GP007', 'GP008', 'GB088'],95,3,96.84,automated_scraper,2025-09-30 05:58:11.910361,
875,20,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 05:58:55.723287,
876,21,grabfood,2025-09-30,['GB034', 'GB105'],95,2,97.89,automated_scraper,2025-09-30 05:59:17.155099,
877,22,grabfood,2025-09-30,['GP009', 'GB004', 'GB112'],95,3,96.84,automated_scraper,2025-09-30 05:59:40.433960,
878,23,grabfood,2025-09-30,['GP009', 'GB004', 'GB006', 'GB008'],95,4,95.79,automated_scraper,2025-09-30 06:00:02.825102,
879,24,grabfood,2025-09-30,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-09-30 06:00:24.905365,
880,25,grabfood,2025-09-30,['GB103', 'GB061'],95,2,97.89,automated_scraper,2025-09-30 06:00:46.375225,
882,27,grabfood,2025-09-30,['GB069'],95,1,98.95,automated_scraper,2025-09-30 06:01:30.662914,
883,28,grabfood,2025-09-30,['GB001', 'GB111'],95,2,97.89,automated_scraper,2025-09-30 06:01:53.894091,
884,29,grabfood,2025-09-30,['GP007', 'GP009', 'GB104'],95,3,96.84,automated_scraper,2025-09-30 06:02:15.434418,
886,31,grabfood,2025-09-30,['GB001', 'GB006', 'GB008', 'GB104'],95,4,95.79,automated_scraper,2025-09-30 06:02:38.460709,
887,32,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 06:03:02.375611,
888,33,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 06:03:24.006473,
889,34,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 06:03:48.040512,
890,35,grabfood,2025-09-30,['GP007', 'GP008', 'GP009', 'GB102', 'GB109'],95,5,94.74,automated_scraper,2025-09-30 06:04:10.031691,
891,36,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 06:04:31.626052,
736,19,grabfood,2025-09-29,['GD003', 'GD067', 'GB001', 'GD069', 'GB008', 'GB104', 'GD104', 'GB004', 'GD052', 'GB071', 'GD043', 'GB110', 'GD057', 'GD130', 'GD028', 'GD004', 'GB061', 'GB105', 'GB074', 'GB006', 'GB099', 'GD044', 'GB062'],95,23,75.79,automated_scraper,2025-09-29 09:10:58.243930,
854,85,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:00:05.083015,
856,1,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 05:52:16.920206,
857,2,grabfood,2025-09-30,['GB004', 'GB069'],95,2,97.89,automated_scraper,2025-09-30 05:52:40.408385,
783,161,grabfood,2025-09-29,[],95,0,100.00,automated_scraper,2025-09-29 09:26:35.499118,
1869,2,grabfood,2025-10-11,['GB004', 'GB006', 'GB008', 'GP007', 'GP008'],95,5,94.74,automated_scraper,2025-10-11 02:01:38.844360,
902,48,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:19:50.795180,
1870,3,grabfood,2025-10-11,['GB102', 'GB103', 'GB105', 'GB106', 'GP009', 'GP010'],95,6,93.68,automated_scraper,2025-10-11 02:01:58.523668,
904,50,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:20:02.553102,
906,52,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:20:34.784073,
907,53,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:20:39.964203,
1871,4,grabfood,2025-10-11,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-11 02:02:18.123799,
909,55,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:20:52.361181,
1872,5,grabfood,2025-10-11,['GB062', 'GP007', 'GP008'],95,3,96.84,automated_scraper,2025-10-11 02:02:38.455598,
1873,6,grabfood,2025-10-11,[],95,0,100.00,automated_scraper,2025-10-11 02:02:59.135701,
912,58,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:21:09.767278,
913,59,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:21:16.325313,
1062,1,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 03:47:56.815859,
881,26,grabfood,2025-09-30,['GB001', 'GB107', 'GB006', 'GB034', 'GB073', 'GP010', 'GP009', 'GP008', 'GP007'],95,9,90.53,automated_scraper,2025-09-30 06:01:08.098957,
892,37,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 06:04:56.262637,
893,38,grabfood,2025-09-30,['GP009', 'GB104'],95,2,97.89,automated_scraper,2025-09-30 06:05:18.542680,
900,46,grabfood,2025-09-30,['GD005'],95,1,98.95,automated_scraper,2025-09-30 06:07:56.398714,
905,51,grabfood,2025-09-30,['GP001', 'GB111', 'GB008', 'GB061', 'GB088', 'GB062', 'GB074', 'GB004', 'GB034', 'GB069', 'GP007'],95,11,88.42,automated_scraper,2025-09-30 06:08:16.011648,
914,60,grabfood,2025-09-30,['GB034', 'GB095'],95,2,97.89,automated_scraper,2025-09-30 06:08:39.183729,
916,62,grabfood,2025-09-30,['GB001', 'GB008', 'GB103', 'GB069', 'GB109', 'GB070', 'GB071', 'GP007'],95,8,91.58,automated_scraper,2025-09-30 06:09:02.560775,
917,63,grabfood,2025-09-30,['GD005'],95,1,98.95,automated_scraper,2025-09-30 06:09:23.286854,
918,64,grabfood,2025-09-30,['GP001'],95,1,98.95,automated_scraper,2025-09-30 06:09:44.819592,
919,65,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 06:10:06.992005,
920,66,grabfood,2025-09-30,['GB102'],95,1,98.95,automated_scraper,2025-09-30 06:10:28.852724,
855,39,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 05:51:51.115030,
859,4,grabfood,2025-09-30,['GP007', 'GP009', 'GB111'],95,3,96.84,automated_scraper,2025-09-30 05:53:23.551099,
864,9,grabfood,2025-09-30,['GD057', 'GB107', 'GB102', 'GB070', 'GB071', 'GB109', 'GB111', 'GD104', 'GD003'],95,9,90.53,automated_scraper,2025-09-30 05:55:13.540434,
874,19,grabfood,2025-09-30,['GD003', 'GD067', 'GB001', 'GD069', 'GD049', 'GB008', 'GB104', 'GD104', 'GB004', 'GB071', 'GD043', 'GD057', 'GD130', 'GD051', 'GD004', 'GB102', 'GB061', 'GB105', 'GB074', 'GB070', 'GB106', 'GD044', 'GB062', 'GB111'],95,24,74.74,automated_scraper,2025-09-30 05:58:33.372918,
894,40,grabfood,2025-09-30,['GB062', 'GB110', 'GB001', 'GB107', 'GP007', 'GP009', 'GB069'],95,7,92.63,automated_scraper,2025-09-30 06:05:41.321252,
895,41,grabfood,2025-09-30,['GP002', 'GB095'],95,2,97.89,automated_scraper,2025-09-30 06:06:00.084126,
896,42,grabfood,2025-09-30,['GD057', 'GD043'],95,2,97.89,automated_scraper,2025-09-30 06:06:21.645182,
897,43,grabfood,2025-09-30,['GB006', 'GP008'],95,2,97.89,automated_scraper,2025-09-30 06:06:45.751019,
898,44,grabfood,2025-09-30,['GP008', 'GB102', 'GB088'],95,3,96.84,automated_scraper,2025-09-30 06:07:08.218717,
899,45,grabfood,2025-09-30,['GB001', 'GP007', 'GP009', 'GB006', 'GB028'],95,5,94.74,automated_scraper,2025-09-30 06:07:32.724373,
1065,4,grabfood,2025-10-01,['GB062', 'GB074', 'GB095', 'GB097', 'GB111', 'GP002', 'GP007', 'GP009'],95,8,91.58,automated_scraper,2025-10-01 03:49:02.586675,
1066,5,grabfood,2025-10-01,['GB102', 'GD005'],95,2,97.89,automated_scraper,2025-10-01 03:49:22.979149,
1067,6,grabfood,2025-10-01,['GB001', 'GB004', 'GB006', 'GB062', 'GP007', 'GP009'],95,6,93.68,automated_scraper,2025-10-01 03:49:45.589715,
1068,7,grabfood,2025-10-01,['GB004'],95,1,98.95,automated_scraper,2025-10-01 03:50:08.601139,
1070,9,grabfood,2025-10-01,['GB102', 'GB109', 'GB111'],95,3,96.84,automated_scraper,2025-10-01 03:50:54.822121,
1071,10,grabfood,2025-10-01,['GB062', 'GB102', 'GB105', 'GB106', 'GP007', 'GP008', 'GP009'],95,7,92.63,automated_scraper,2025-10-01 03:51:14.292929,
1072,12,grabfood,2025-10-01,['GB008', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-01 03:51:59.299159,
1073,13,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 03:52:21.206270,
921,161,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:24:04.771708,
872,17,grabfood,2025-09-30,['GD003', 'GD104', 'GP007', 'GD051', 'GD067', 'GD004', 'GD069', 'GP009', 'GD043', 'GP008', 'GD033', 'GD049', 'GD044', 'GD057', 'GD130'],95,15,84.21,automated_scraper,2025-09-30 05:57:49.909215,
1064,3,grabfood,2025-10-01,['GB099', 'GP007', 'GP008', 'GP009', 'GP010'],95,5,94.74,automated_scraper,2025-10-01 03:48:40.866374,
901,120,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:19:44.210301,
903,124,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:19:57.121179,
908,154,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:20:45.540489,
911,157,grabfood,2025-09-30,[],95,0,100.00,automated_scraper,2025-09-30 02:21:04.478823,
1874,7,grabfood,2025-10-11,[],95,0,100.00,automated_scraper,2025-10-11 02:03:20.504128,
1875,8,grabfood,2025-10-11,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-11 02:03:41.154940,
1076,16,grabfood,2025-10-01,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-01 03:53:22.855331,
1077,17,grabfood,2025-10-01,['GB001', 'GB062', 'GB107', 'GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD104', 'GD130', 'GP007', 'GP008', 'GP009'],95,19,80.00,automated_scraper,2025-10-01 03:53:43.497871,
1080,20,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 03:54:52.509393,
1079,19,grabfood,2025-10-01,['GB099', 'GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD104', 'GD130'],95,14,85.26,automated_scraper,2025-10-01 03:54:31.033240,
1125,11,grabfood,2025-10-01,['GB070', 'GB071'],95,2,97.89,automated_scraper,2025-10-01 03:51:36.962971,
1081,21,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 03:55:13.655517,
1082,22,grabfood,2025-10-01,['GB097', 'GB099', 'GB112', 'GP001', 'GP009'],95,5,94.74,automated_scraper,2025-10-01 03:55:37.377196,
1083,23,grabfood,2025-10-01,['GP009'],95,1,98.95,automated_scraper,2025-10-01 03:55:58.198337,
1084,24,grabfood,2025-10-01,['GB006', 'GP007', 'GP008', 'GP009', 'GP010'],95,5,94.74,automated_scraper,2025-10-01 03:56:19.381653,
1085,25,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 03:56:41.111297,
1086,26,grabfood,2025-10-01,['GB001', 'GB006', 'GB034', 'GB073', 'GB099', 'GB107', 'GD117', 'GP007', 'GP008', 'GP009', 'GP010'],95,11,88.42,automated_scraper,2025-10-01 03:57:04.226841,
1087,27,grabfood,2025-10-01,['GB006', 'GB069', 'GB074', 'GB088', 'GB097', 'GB099', 'GB102', 'GB103'],95,8,91.58,automated_scraper,2025-10-01 03:57:27.532696,
1088,28,grabfood,2025-10-01,['GB062'],95,1,98.95,automated_scraper,2025-10-01 03:57:51.578299,
1089,29,grabfood,2025-10-01,['GB099', 'GB104', 'GP007', 'GP009'],95,4,95.79,automated_scraper,2025-10-01 03:58:10.806910,
1113,145,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 03:47:16.556303,
1061,39,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 03:47:35.789822,
1063,2,grabfood,2025-10-01,['GB001', 'GB074', 'GP007', 'GP010'],95,4,95.79,automated_scraper,2025-10-01 03:48:18.587584,
1069,8,grabfood,2025-10-01,['GB004', 'GB061', 'GB062', 'GB070', 'GB071', 'GB074', 'GB088', 'GB095', 'GB097', 'GB099', 'GB102', 'GB104', 'GB107', 'GP001', 'GP007', 'GP008', 'GP009', 'GP010'],95,18,81.05,automated_scraper,2025-10-01 03:50:31.513526,
1074,14,grabfood,2025-10-01,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-01 03:52:39.523169,
1075,15,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 03:52:59.810318,
1078,18,grabfood,2025-10-01,['GB070', 'GB102', 'GB104', 'GB105', 'GB111', 'GP007', 'GP008', 'GP009'],95,8,91.58,automated_scraper,2025-10-01 03:54:06.350210,
734,17,grabfood,2025-09-29,['GD003', 'GD048', 'GD104', 'GD028', 'GD067', 'GD004', 'GB102', 'GD069', 'GD052', 'GD043', 'GD044', 'GD033', 'GD057', 'GD130'],95,14,85.26,automated_scraper,2025-09-29 09:10:02.735785,
1090,31,grabfood,2025-10-01,['GB001', 'GB006', 'GB008', 'GB073', 'GB107'],95,5,94.74,automated_scraper,2025-10-01 03:58:53.240072,
1092,33,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 03:59:38.165853,
1093,34,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 04:00:02.296279,
1094,35,grabfood,2025-10-01,['GB097', 'GB099', 'GB102', 'GB109', 'GD117', 'GP007', 'GP008', 'GP009'],95,8,91.58,automated_scraper,2025-10-01 04:00:27.141192,
1095,36,grabfood,2025-10-01,['GB061', 'GB111'],95,2,97.89,automated_scraper,2025-10-01 04:00:50.741985,
1096,37,grabfood,2025-10-01,['GB001', 'GB004', 'GB006', 'GB008', 'GB034', 'GP007', 'GP008', 'GP009', 'GP010'],95,9,90.53,automated_scraper,2025-10-01 04:01:14.713720,
1097,38,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 04:01:37.902278,
1098,40,grabfood,2025-10-01,['GB069', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-01 04:01:59.398276,
1099,41,grabfood,2025-10-01,['GB111'],95,1,98.95,automated_scraper,2025-10-01 04:02:20.255173,
1100,42,grabfood,2025-10-01,['GB102', 'GB112', 'GD043', 'GD057'],95,4,95.79,automated_scraper,2025-10-01 04:02:41.558005,
1101,43,grabfood,2025-10-01,['GP010'],95,1,98.95,automated_scraper,2025-10-01 04:03:04.883986,
1102,44,grabfood,2025-10-01,['GB004', 'GB006', 'GP007', 'GP009'],95,4,95.79,automated_scraper,2025-10-01 04:03:28.051878,
1104,46,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 04:04:11.459101,
1105,51,grabfood,2025-10-01,['GB001', 'GB004', 'GB006', 'GB008', 'GB034', 'GB062', 'GB069', 'GB074', 'GB088', 'GB111', 'GP001', 'GP007'],95,12,87.37,automated_scraper,2025-10-01 04:06:00.404549,
1106,60,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 04:09:22.289894,
1107,62,grabfood,2025-10-01,['GB102'],95,1,98.95,automated_scraper,2025-10-01 04:10:07.821390,
1108,63,grabfood,2025-10-01,['GD005'],95,1,98.95,automated_scraper,2025-10-01 04:10:29.471111,
1109,64,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 04:10:51.054407,
1110,65,grabfood,2025-10-01,[],95,0,100.00,automated_scraper,2025-10-01 04:11:14.873035,
1111,66,grabfood,2025-10-01,['GB102'],95,1,98.95,automated_scraper,2025-10-01 04:11:36.006008,
8,7,foodpanda,2025-09-20,[],116,0,100.00,arthurpolicarpio@gmail.com,2025-09-20 09:47:58.831119,
703,156,grabfood,2025-09-28,[],95,0,100.00,automated_scraper,2025-09-28 02:21:02.282759,
656,8,grabfood,2025-09-28,['GB104', 'GP006', 'GD028', 'GD067', 'GD004', 'GP001', 'GD069', 'GP002', 'GD043', 'GP003', 'GP005', 'GD044', 'GD005', 'GP004', 'GD057', 'GB028', 'GD130'],95,17,82.11,automated_scraper,2025-09-28 02:04:06.270699,
711,64,grabfood,2025-09-28,['GD003', 'GD067', 'GD069', 'GP003', 'GD104', 'GD052', 'GD043', 'GD033', 'GD057', 'GD130', 'GP006', 'GD028', 'GD004', 'GP001', 'GP004', 'GD048', 'GP002', 'GP005', 'GD044'],95,19,80.00,automated_scraper,2025-09-28 02:23:11.538824,
